Date,Description,Avg PF,Current (R),Current (Y),V B-R,V R-Y,V Y-B,kVAh,kWh,Current (B),kW (Total)
14-02-2023,01:00,1.00(Le),78.36,90.12,442.21,444.21,442.14,1278980,1227582.0,,
14-02-2023,00:45,1.00(Le),76.05,87.31,441.39,443.57,441.67,1278966,1227568.0,,
14-02-2023,00:30,1,85.65,100.4,440.06,441.95,440.02,1278952,1227554.0,,
14-02-2023,00:15,0.99,92.06,119.06,438.84,441.23,439.43,1278934,1227538.0,,
14-02-2023,00:00,0.99,99.41,105.37,441.47,443.65,441.57,1278918,1227520.0,,
15-02-2023,23:45,1.00(Le),68.69,76.81,438.61,440.44,438.36,1281744,1230332.0,,
15-02-2023,23:30,1.00(Le),75.94,79.33,440.31,442.79,440.08,1281730,1230320.0,,
15-02-2023,23:15,1.00(Le),80.79,87.89,437.53,440.54,437.38,1281718,1230306.0,,
15-02-2023,23:00,1.00(Le),57.08,65.73,439.05,440.98,438.67,1281704,1230292.0,,
15-02-2023,22:45,1,63.56,77.34,436.08,437.88,435.45,1281690,1230280.0,,
15-02-2023,22:30,1,45.54,52.41,437.07,439.02,436.42,1281678,1230266.0,,
15-02-2023,22:15,1.00(Le),41.87,48.2,436.56,439.12,436.48,1281670,1230258.0,,
15-02-2023,22:00,0.96(Le),50.23,60.63,440.81,443.22,440.34,1281662,1230250.0,,
15-02-2023,21:45,1.00(Le),70.4,87.01,435.12,436.95,434.79,1281648,1230236.0,,
15-02-2023,21:30,1.00(Le),78.6,93.06,435.55,437.95,435.47,1281634,1230222.0,,
15-02-2023,21:15,1.00(Le),78.27,90.84,433.89,435.93,433.56,1281618,1230208.0,,
15-02-2023,21:00,1.00(Le),64.96,78.05,436.88,438.53,436.52,1281604,1230192.0,,
15-02-2023,20:45,1.00(Le),77.32,99.24,433.51,435.89,433.21,1281588,1230176.0,,
15-02-2023,20:30,1.00(Le),86.17,94.04,431.99,435.03,432.47,1281572,1230160.0,,
15-02-2023,20:15,1,78.74,88.73,431.98,434.25,431.55,1281556,1230144.0,,
15-02-2023,20:00,1,85.49,94.3,433.42,435.87,432.9,1281540,1230128.0,,
15-02-2023,19:45,1.00(Le),92.57,84.16,430.0,432.86,430.26,1281524,1230112.0,,
15-02-2023,19:30,1.00(Le),91.23,98.01,429.22,431.97,429.43,1281508,1230096.0,,
15-02-2023,19:15,1,59.69,73.1,447.02,449.28,446.84,1281492,1230082.0,,
15-02-2023,19:00,1.00(Le),70.63,78.64,444.9,447.19,444.7,1281480,1230068.0,,
15-02-2023,18:45,1.00(Le),85.69,100.35,441.31,442.29,440.49,1281464,1230054.0,,
15-02-2023,18:30,1.00(Le),82.72,99.71,443.58,445.63,443.39,1281448,1230036.0,,
15-02-2023,18:15,1,91.84,97.45,435.62,437.99,435.22,1281430,1230020.0,,
15-02-2023,18:00,1,85.46,98.34,437.71,440.01,437.47,1281414,1230002.0,,
15-02-2023,17:45,1.00(Le),85.27,90.7,435.56,437.75,434.94,1281396,1229986.0,,
15-02-2023,17:30,0.99,99.99,104.43,433.36,435.57,432.82,1281380,1229968.0,,
15-02-2023,17:15,0.98,99.29,103.21,431.47,433.9,431.04,1281360,1229950.0,,
15-02-2023,17:00,0.99,88.75,90.18,432.06,434.73,431.3,1281342,1229932.0,,
15-02-2023,16:45,0.98,104.83,109.29,428.95,431.24,428.78,1281324,1229914.0,,
15-02-2023,16:30,0.99,117.34,124.84,427.46,429.19,426.77,1281304,1229894.0,,
15-02-2023,16:15,0.96,113.93,117.12,427.27,429.72,426.99,1281284,1229876.0,,
15-02-2023,16:00,0.96,119.87,118.81,426.68,429.03,426.61,1281266,1229856.0,,
15-02-2023,15:45,0.99,97.9,110.82,425.98,428.19,426.29,1281244,1229836.0,,
15-02-2023,15:30,0.99,106.3,105.52,421.76,424.62,422.45,1281226,1229818.0,,
15-02-2023,15:15,1,109.74,113.08,422.21,423.99,422.19,1281206,1229800.0,,
15-02-2023,15:00,1,101.15,111.49,422.48,424.96,422.57,1281190,1229782.0,,
15-02-2023,14:45,1,100.44,108.57,420.37,422.56,420.19,1281172,1229764.0,,
15-02-2023,14:30,0.96,97.93,107.18,421.94,424.1,421.96,1281154,1229746.0,,
15-02-2023,14:15,0.97,106.97,123.6,421.14,423.58,421.06,1281134,1229728.0,,
15-02-2023,14:00,0.98,91.47,92.14,428.46,430.44,427.84,1281116,1229710.0,,
15-02-2023,13:45,1,76.97,81.35,431.01,433.43,430.68,1281100,1229694.0,,
15-02-2023,13:30,1,85.93,92.4,439.46,441.02,438.96,1281084,1229678.0,,
15-02-2023,13:15,1,87.39,94.03,435.92,438.73,435.89,1281066,1229660.0,,
15-02-2023,13:00,1.00(Le),57.22,63.41,438.4,440.27,437.89,1281052,1229646.0,,
15-02-2023,12:45,1.00(Le),49.71,52.68,428.79,431.09,428.32,1281042,1229636.0,,
15-02-2023,12:30,1.00(Le),72.92,70.91,428.45,431.24,428.7,1281030,1229624.0,,
15-02-2023,12:15,1,92.09,98.99,421.97,423.85,421.66,1281014,1229608.0,,
15-02-2023,12:00,1,94.5,102.68,423.47,426.34,423.18,1280998,1229592.0,,
15-02-2023,11:45,0.95,102.0,105.06,414.81,416.63,414.51,1280978,1229574.0,,
15-02-2023,11:30,1.00(Le),83.99,93.28,416.5,418.76,415.99,1280960,1229556.0,,
15-02-2023,11:15,0.99,102.04,113.22,412.46,414.67,412.35,1280944,1229540.0,,
15-02-2023,11:00,0.97,116.04,109.49,415.26,417.68,415.45,1280928,1229522.0,,
15-02-2023,10:45,0.99,93.26,103.33,415.31,417.44,415.61,1280910,1229506.0,,
15-02-2023,10:30,0.98,112.01,117.8,415.27,416.37,414.52,1280892,1229488.0,,
15-02-2023,10:15,0.98,107.88,115.03,418.16,419.93,417.2,1280872,1229470.0,,
15-02-2023,10:00,1,71.02,81.41,422.32,424.53,421.91,1280856,1229452.0,,
15-02-2023,09:45,1,98.66,113.84,422.31,424.41,421.92,1280840,1229438.0,,
15-02-2023,09:30,1,84.5,87.47,426.77,429.05,426.28,1280824,1229420.0,,
15-02-2023,09:15,1,93.57,98.44,430.56,432.97,430.01,1280808,1229404.0,,
15-02-2023,09:00,1,59.85,62.35,437.88,439.99,437.1,1280794,1229392.0,,
15-02-2023,08:45,1.00(Le),82.96,80.95,416.66,419.36,416.46,1280782,1229378.0,,
15-02-2023,08:30,1.00(Le),68.37,72.77,420.0,422.59,419.76,1280770,1229366.0,,
15-02-2023,08:15,1.00(Le),75.08,65.86,422.12,425.63,423.0,1280756,1229352.0,,
15-02-2023,08:00,1.00(Le),81.9,83.26,427.01,429.46,426.44,1280742,1229338.0,,
15-02-2023,07:45,1.00(Le),76.91,75.75,425.31,427.43,424.74,1280728,1229324.0,,
15-02-2023,07:30,1.00(Le),67.3,69.36,427.19,430.04,426.63,1280716,1229312.0,,
15-02-2023,07:15,1.00(Le),58.71,60.84,427.11,429.82,426.91,1280704,1229300.0,,
15-02-2023,07:00,1,58.15,65.12,432.16,434.4,431.67,1280694,1229290.0,,
15-02-2023,06:45,1.00(Le),60.43,68.91,431.32,434.3,431.37,1280684,1229280.0,,
15-02-2023,06:30,1.00(Le),53.04,62.16,439.42,442.11,439.47,1280672,1229270.0,,
15-02-2023,06:15,0.99(Le),54.28,78.89,440.0,442.44,440.07,1280660,1229258.0,,
15-02-2023,06:00,1.00(Le),58.1,75.65,443.7,446.31,443.72,1280648,1229246.0,,
15-02-2023,05:45,1.00(Le),59.35,67.38,442.99,446.03,443.36,1280636,1229234.0,,
15-02-2023,05:30,1.00(Le),65.1,73.56,444.76,447.5,445.17,1280624,1229220.0,,
15-02-2023,05:15,1.00(Le),69.78,88.17,444.63,447.47,444.85,1280610,1229208.0,,
15-02-2023,05:00,1.00(Le),66.72,79.01,448.04,450.82,448.17,1280598,1229194.0,,
15-02-2023,04:45,1.00(Le),69.45,76.66,448.49,451.54,449.21,1280584,1229182.0,,
15-02-2023,04:30,1.00(Le),72.43,82.7,449.34,451.81,449.46,1280572,1229168.0,,
15-02-2023,04:15,1.00(Le),65.09,76.79,446.7,449.22,446.92,1280558,1229156.0,,
15-02-2023,04:00,0.99(Le),73.53,80.99,447.31,449.75,447.13,1280544,1229142.0,,
15-02-2023,03:45,1.00(Le),69.73,83.32,446.87,449.06,446.54,1280530,1229128.0,,
15-02-2023,03:30,1,74.48,86.4,446.42,449.17,446.49,1280516,1229114.0,,
15-02-2023,03:15,1.00(Le),58.2,74.44,446.28,448.88,446.4,1280504,1229100.0,,
15-02-2023,03:00,1,77.8,88.0,446.63,449.13,446.75,1280490,1229086.0,,
15-02-2023,02:45,1.00(Le),77.46,87.3,446.03,448.2,446.02,1280474,1229072.0,,
15-02-2023,02:30,1.00(Le),74.93,82.06,444.74,447.39,445.0,1280460,1229058.0,,
15-02-2023,02:15,1.00(Le),74.74,85.07,443.19,445.43,443.35,1280444,1229042.0,,
15-02-2023,02:00,1.00(Le),77.29,77.37,444.07,446.61,444.41,1280430,1229028.0,,
15-02-2023,01:45,1.00(Le),85.66,81.03,441.85,444.45,442.32,1280416,1229014.0,,
15-02-2023,01:30,1.00(Le),69.46,80.31,442.0,444.44,442.08,1280402,1229000.0,,
15-02-2023,01:15,1,78.39,91.06,445.39,447.45,445.22,1280388,1228984.0,,
15-02-2023,01:00,0.99(Le),74.79,78.27,445.16,447.36,445.28,1280372,1228970.0,,
15-02-2023,00:45,1.00(Le),70.63,81.36,443.99,446.1,443.85,1280358,1228954.0,,
15-02-2023,00:30,1.00(Le),89.39,88.61,441.71,445.07,442.66,1280342,1228940.0,,
15-02-2023,00:15,1.00(Le),74.34,88.58,440.69,442.81,440.75,1280328,1228924.0,,
15-02-2023,00:00,1.00(Le),79.18,94.49,442.41,444.24,442.14,1280312,1228910.0,,
16-02-2023,23:45,1.00(Le),63.29,66.62,434.91,434.26,436.95,1283030,1231606.0,0.02,0.01
16-02-2023,23:30,1,61.12,83.04,435.46,434.33,437.45,1283016,1231594.0,0.07,-0.01
16-02-2023,23:15,1,90.09,73.4,435.08,434.57,437.29,1283004,1231580.0,0.07,0.01
16-02-2023,23:00,1,59.08,59.04,434.3,433.68,436.36,1282990,1231568.0,,
16-02-2023,22:45,1.00(Le),70.26,69.53,434.31,434.0,436.67,1282978,1231554.0,,
16-02-2023,22:30,1,33.73,37.27,434.97,434.62,436.88,1282966,1231544.0,,
16-02-2023,22:15,1,40.24,38.33,435.01,434.94,437.14,1282960,1231536.0,,
16-02-2023,22:00,1.00(Le),62.13,70.63,440.07,439.23,441.88,1282950,1231528.0,,
16-02-2023,21:45,1,64.39,71.5,436.86,436.48,439.09,1282936,1231514.0,,
16-02-2023,21:30,1,63.18,72.93,436.86,436.42,438.95,1282922,1231500.0,,
16-02-2023,21:15,1,88.25,85.74,435.03,434.85,437.4,1282910,1231486.0,,
16-02-2023,21:00,1.00(Le),66.81,82.56,438.88,437.81,440.66,1282896,1231472.0,,
16-02-2023,20:45,1,76.19,83.45,437.35,436.34,439.18,1282882,1231458.0,,
16-02-2023,20:30,1.00(Le),73.05,81.03,437.65,437.24,439.21,1282868,1231444.0,,
16-02-2023,20:15,1,81.93,79.62,451.49,450.75,453.36,1282852,1231430.0,,
16-02-2023,20:00,1.00(Le),76.71,78.75,448.99,448.04,451.16,1282838,1231416.0,,
16-02-2023,19:45,1,69.75,78.16,447.56,446.61,449.36,1282824,1231400.0,,
16-02-2023,19:30,1,67.91,74.26,446.75,446.3,448.79,1282810,1231388.0,,
16-02-2023,19:15,1.00(Le),54.08,57.22,443.38,442.74,444.83,1282798,1231374.0,,
16-02-2023,19:00,1.00(Le),56.79,60.2,442.51,441.95,444.69,1282788,1231364.0,,
16-02-2023,18:45,1,66.84,67.86,442.46,442.46,444.85,1282776,1231352.0,,
16-02-2023,18:30,1,71.77,66.38,443.46,442.85,445.47,1282762,1231340.0,,
16-02-2023,18:15,0.97,79.53,82.89,443.15,442.55,444.8,1282746,1231324.0,,
16-02-2023,18:00,1,0.01,0.03,446.2,446.33,448.58,1282732,1231310.0,,
16-02-2023,17:57,1,0.01,0.02,445.3,445.41,447.46,1282732,,,
16-02-2023,17:00,0.97,100.93,109.49,436.09,438.9,435.67,1282714,1231292.0,,
16-02-2023,16:45,0.99,91.26,92.59,433.73,435.9,433.63,1282696,1231274.0,,
16-02-2023,16:30,0.96,113.79,113.78,430.82,433.47,430.7,1282676,1231256.0,,
16-02-2023,16:15,1,9.14,9.05,436.3,438.71,436.38,1282658,1231238.0,,
16-02-2023,16:07,1,0.02,0.03,441.71,444.42,441.89,1282658,1231238.0,,
16-02-2023,15:15,0.99,80.34,91.49,432.06,434.88,432.68,1282646,1231226.0,,
16-02-2023,15:00,0.96,115.98,127.85,432.11,434.58,433.37,1282628,1231208.0,,
16-02-2023,14:45,0.96,106.87,118.64,428.64,430.4,429.05,1282608,1231188.0,,
16-02-2023,14:30,0.99,99.91,107.33,432.13,434.45,432.09,1282588,1231170.0,,
16-02-2023,14:15,0.97,97.04,100.41,432.8,434.72,432.55,1282568,1231152.0,,
16-02-2023,14:00,0.99,82.02,87.36,438.04,440.28,437.89,1282550,1231134.0,,
16-02-2023,13:45,1,91.49,93.42,436.22,439.11,437.07,1282534,1231116.0,,
16-02-2023,13:30,0.98,100.0,104.87,442.76,445.46,443.89,1282516,1231098.0,,
16-02-2023,13:15,0.98,88.72,101.89,438.96,441.7,439.42,1282498,1231082.0,,
16-02-2023,13:00,1,63.57,60.47,444.19,447.01,444.07,1282482,1231066.0,,
16-02-2023,12:45,1,50.94,57.9,435.52,437.76,435.61,1282472,1231056.0,,
16-02-2023,12:30,0.99(Le),62.05,58.53,433.84,436.76,434.73,1282462,1231046.0,,
16-02-2023,12:15,0.99,95.87,91.51,428.88,431.33,429.39,1282446,1231030.0,,
16-02-2023,12:00,0.98,94.62,109.3,427.58,429.71,427.8,1282428,1231012.0,,
16-02-2023,11:45,0.98,103.11,107.07,424.89,426.34,424.8,1282410,1230994.0,,
16-02-2023,11:30,0.98,99.09,94.52,422.21,425.5,422.97,1282390,1230976.0,,
16-02-2023,11:15,0.98,110.8,117.5,417.43,419.81,417.61,1282372,1230958.0,,
16-02-2023,11:00,0.99,118.64,113.52,421.47,424.19,422.03,1282354,1230940.0,,
16-02-2023,10:45,0.98,106.21,94.2,421.82,425.04,422.15,1282336,1230922.0,,
16-02-2023,10:30,0.98,97.53,92.24,420.05,422.94,420.19,1282318,1230906.0,,
16-02-2023,10:15,0.99,83.65,88.87,422.13,424.54,422.27,1282300,1230888.0,,
16-02-2023,10:00,1,52.44,60.91,423.31,425.8,423.07,1282286,1230872.0,,
16-02-2023,09:45,0.99,91.77,98.73,421.73,424.32,421.73,1282270,1230858.0,,
16-02-2023,09:30,0.98,102.51,96.67,423.67,427.14,424.11,1282252,1230840.0,,
16-02-2023,09:15,0.99,96.63,104.95,426.49,429.63,426.43,1282234,1230822.0,,
16-02-2023,09:00,1,56.04,54.67,422.15,424.95,421.71,1282220,1230808.0,,
16-02-2023,08:45,1.00(Le),84.05,95.18,422.45,425.65,422.22,1282206,1230794.0,,
16-02-2023,08:30,1.00(Le),76.55,85.32,424.76,427.81,423.7,1282190,1230778.0,,
16-02-2023,08:15,1.00(Le),84.13,86.87,426.08,428.82,425.53,1282176,1230764.0,,
16-02-2023,08:00,0.99,89.18,94.46,428.16,430.6,428.04,1282160,1230748.0,,
16-02-2023,07:45,1.00(Le),77.67,76.66,425.92,428.66,425.66,1282144,1230732.0,,
16-02-2023,07:30,1.00(Le),64.75,73.96,428.05,430.42,427.23,1282132,1230720.0,,
16-02-2023,07:15,1.00(Le),65.08,61.46,426.82,429.94,426.27,1282120,1230708.0,,
16-02-2023,07:00,1.00(Le),52.84,60.57,434.49,437.13,433.69,1282110,1230698.0,,
16-02-2023,06:45,1.00(Le),41.9,49.28,435.07,437.65,434.31,1282100,1230688.0,,
16-02-2023,06:30,1.00(Le),46.58,52.83,436.96,439.69,436.64,1282090,1230678.0,,
16-02-2023,06:15,1.00(Le),52.29,59.53,440.86,443.55,440.52,1282082,1230670.0,,
16-02-2023,06:00,1.00(Le),44.82,56.48,444.35,447.23,444.31,1282072,1230660.0,,
16-02-2023,05:45,1.00(Le),59.6,57.89,440.42,443.69,440.87,1282060,1230648.0,,
16-02-2023,05:30,1.00(Le),56.77,61.96,444.1,447.19,444.63,1282048,1230636.0,,
16-02-2023,05:15,1.00(Le),58.56,67.66,445.68,448.01,445.48,1282036,1230626.0,,
16-02-2023,05:00,1.00(Le),58.51,65.17,446.74,449.05,446.72,1282024,1230612.0,,
16-02-2023,04:45,1.00(Le),60.37,67.92,443.95,446.7,443.83,1282012,1230600.0,,
16-02-2023,04:30,1.00(Le),72.38,77.2,444.2,447.71,444.56,1282000,1230588.0,,
16-02-2023,04:15,1.00(Le),76.05,74.39,445.68,448.22,445.74,1281988,1230576.0,,
16-02-2023,04:00,1.00(Le),51.27,63.96,446.91,449.26,446.78,1281974,1230564.0,,
16-02-2023,03:45,1.00(Le),56.9,64.12,446.79,449.44,446.77,1281962,1230552.0,,
16-02-2023,03:30,0.98(Le),62.65,67.69,445.46,448.13,445.21,1281952,1230540.0,,
16-02-2023,03:15,1.00(Le),54.94,64.04,444.95,447.35,444.85,1281938,1230526.0,,
16-02-2023,03:00,1,70.99,79.15,444.95,447.19,444.37,1281924,1230512.0,,
16-02-2023,02:45,1.00(Le),71.58,86.29,443.18,446.12,443.46,1281910,1230498.0,,
16-02-2023,02:30,1.00(Le),74.83,87.11,443.21,445.5,443.0,1281896,1230484.0,,
16-02-2023,02:15,1,69.11,69.11,442.7,445.78,442.73,1281882,1230472.0,,
16-02-2023,02:00,1.00(Le),65.66,66.49,443.74,446.12,443.27,1281870,1230458.0,,
16-02-2023,01:45,1.00(Le),64.29,73.36,442.21,444.18,441.43,1281856,1230444.0,,
16-02-2023,01:30,1,76.11,81.91,442.08,444.34,441.7,1281842,1230432.0,,
16-02-2023,01:15,1.00(Le),73.21,83.95,442.22,444.53,441.95,1281828,1230418.0,,
16-02-2023,01:00,1.00(Le),71.85,82.91,441.77,443.67,441.24,1281814,1230402.0,,
16-02-2023,00:45,1.00(Le),74.46,92.18,439.42,442.36,439.62,1281800,1230388.0,,
16-02-2023,00:30,1,76.77,83.94,438.06,440.33,437.87,1281786,1230374.0,,
16-02-2023,00:15,1.00(Le),73.42,78.08,437.63,439.59,437.63,1281772,1230360.0,,
16-02-2023,00:00,1.00(Le),68.86,79.41,440.9,442.9,440.66,1281758,1230346.0,,
17-02-2023,23:45,1,74.45,77.97,439.53,438.88,441.5,1284310,1232880.0,92.33,65.4
17-02-2023,23:30,1,73.93,83.63,438.16,437.63,440.32,1284296,1232866.0,55.06,44.55
17-02-2023,23:15,1.00(Le),72.7,75.58,439.09,439.19,441.21,1284282,1232852.0,0.06,-0.01
17-02-2023,23:00,1,74.82,71.05,438.91,438.9,441.11,1284266,1232838.0,69.25,49.29
17-02-2023,22:45,1,60.71,65.73,435.6,435.66,437.43,1284254,1232824.0,,
17-02-2023,22:30,1,51.41,56.6,433.95,433.85,435.9,1284242,1232812.0,,
17-02-2023,22:15,1.00(Le),59.87,64.41,435.03,433.67,437.08,1284232,1232802.0,,
17-02-2023,22:00,0.97(Le),72.97,74.27,439.61,440.33,442.14,1284220,1232792.0,,
17-02-2023,21:45,1,72.75,84.54,434.66,434.7,436.86,1284206,1232776.0,,
17-02-2023,21:30,0.99,84.91,114.87,435.67,434.82,437.58,1284190,1232760.0,,
17-02-2023,21:15,0.99,77.62,79.83,433.36,433.46,435.44,1284174,1232744.0,,
17-02-2023,21:00,0.99,98.04,88.88,434.66,435.41,437.14,1284156,1232726.0,,
17-02-2023,20:45,0.99,99.36,92.66,431.74,431.61,434.08,1284140,1232710.0,,
17-02-2023,20:30,0.99,77.06,89.73,431.11,430.61,432.88,1284122,1232694.0,,
17-02-2023,20:15,0.99,86.23,96.69,430.7,430.78,432.93,1284106,1232676.0,,
17-02-2023,20:00,0.99,89.21,92.24,430.66,430.46,432.51,1284088,1232660.0,,
17-02-2023,19:45,1,79.44,82.6,430.02,430.58,432.12,1284072,1232644.0,,
17-02-2023,19:30,1,80.32,87.76,447.46,446.96,449.11,1284056,1232628.0,,
17-02-2023,19:15,1,55.86,55.21,442.66,442.65,445.14,1284042,1232614.0,,
17-02-2023,19:00,0.98(Le),60.35,58.55,439.43,440.23,442.25,1284030,1232602.0,,
17-02-2023,18:45,1.00(Le),72.88,75.17,439.03,439.26,441.37,1284018,1232590.0,,
17-02-2023,18:30,1.00(Le),78.34,71.43,440.89,441.97,443.83,1284004,1232576.0,,
17-02-2023,18:15,1,78.57,75.32,436.95,437.19,438.89,1283990,1232562.0,,
17-02-2023,18:00,1,76.57,89.62,439.57,438.9,441.59,1283976,1232548.0,,
17-02-2023,17:45,1,73.64,78.97,432.14,432.85,434.36,1283962,1232534.0,,
17-02-2023,17:30,1,89.8,84.06,429.34,429.87,431.75,1283948,1232520.0,,
17-02-2023,17:15,1,79.78,77.32,432.18,432.43,434.09,1283932,1232504.0,,
17-02-2023,17:00,1.00(Le),104.91,91.21,434.08,434.98,436.78,1283916,1232486.0,,
17-02-2023,16:45,1,92.87,85.29,432.71,432.73,435.03,1283898,1232470.0,,
17-02-2023,16:30,1.00(Le),70.99,87.81,432.24,431.93,433.53,1283882,1232454.0,,
17-02-2023,16:15,1,85.11,79.65,426.93,427.07,429.31,1283868,1232440.0,,
17-02-2023,16:00,1,91.9,92.41,424.64,424.61,426.68,1283852,1232424.0,,
17-02-2023,15:45,1,95.06,94.82,423.49,424.94,426.23,1283836,1232408.0,,
17-02-2023,15:30,0.98,88.82,102.39,424.48,423.6,425.82,1283818,1232390.0,,
17-02-2023,15:15,0.98,83.08,84.88,424.82,425.03,426.9,1283800,1232372.0,,
17-02-2023,15:00,0.98,96.05,104.48,425.73,426.08,427.48,1283784,1232356.0,,
17-02-2023,14:45,0.99,73.94,82.83,424.55,424.89,425.72,1283766,1232340.0,,
17-02-2023,14:30,0.98,95.76,92.41,427.7,428.04,429.74,1283750,1232322.0,,
17-02-2023,14:15,0.98,95.96,104.3,429.8,429.61,431.43,1283732,1232306.0,,
17-02-2023,14:00,1,71.08,76.74,436.43,436.09,437.57,1283716,1232290.0,,
17-02-2023,13:45,1,78.48,82.64,433.39,433.29,435.41,1283700,1232274.0,,
17-02-2023,13:30,0.97,93.83,102.34,440.21,439.42,442.08,1283682,1232256.0,,
17-02-2023,13:15,0.97,87.28,89.95,438.44,439.42,440.99,1283664,1232240.0,,
17-02-2023,13:00,1.00(Le),57.96,57.97,441.71,441.57,443.97,1283650,1232224.0,,
17-02-2023,12:45,1.00(Le),57.69,48.75,431.78,432.29,433.84,1283638,1232214.0,,
17-02-2023,12:30,1,51.9,53.06,431.62,431.59,433.89,1283628,1232202.0,,
17-02-2023,12:15,0.97,88.39,83.04,426.69,426.51,428.47,1283612,1232186.0,,
17-02-2023,12:00,0.97,92.0,85.91,423.45,424.3,425.7,1283592,1232168.0,,
17-02-2023,11:45,1,87.33,83.81,423.27,423.35,425.28,1283576,1232152.0,,
17-02-2023,11:30,1,79.27,77.35,423.54,423.67,425.48,1283560,1232136.0,,
17-02-2023,11:15,0.99(Le),84.1,78.82,422.41,422.7,424.23,1283546,1232122.0,,
17-02-2023,11:00,1,101.5,85.02,420.84,421.97,423.48,1283530,1232106.0,,
17-02-2023,10:45,1,76.49,100.19,419.9,419.28,421.4,1283514,1232090.0,,
17-02-2023,10:30,1,87.81,95.4,412.79,412.64,414.24,1283498,1232074.0,,
17-02-2023,10:15,1,62.82,59.25,417.01,417.07,419.06,1283484,1232060.0,,
17-02-2023,10:00,1,77.3,71.54,421.96,422.14,423.96,1283472,1232048.0,,
17-02-2023,09:45,1,85.47,94.87,421.37,421.07,423.34,1283456,1232032.0,,
17-02-2023,09:30,0.99,78.58,78.49,423.95,423.94,426.01,1283440,1232016.0,,
17-02-2023,09:15,1,89.57,85.92,422.94,423.8,425.91,1283424,1232000.0,,
17-02-2023,09:00,1.00(Le),58.92,62.46,429.02,428.77,431.2,1283410,1231986.0,,
17-02-2023,08:45,1,79.95,85.98,431.86,431.66,433.35,1283398,1231974.0,,
17-02-2023,08:30,1,85.55,88.25,415.33,415.52,417.71,1283386,1231962.0,,
17-02-2023,08:15,1,85.58,96.84,419.17,419.03,421.05,1283372,1231948.0,,
17-02-2023,08:00,1,87.41,89.6,424.25,423.97,426.9,1283358,1231934.0,,
17-02-2023,07:45,1.00(Le),69.78,85.19,423.23,423.25,425.37,1283344,1231920.0,,
17-02-2023,07:30,1,74.26,91.96,424.03,424.1,426.93,1283330,1231908.0,,
17-02-2023,07:15,1.00(Le),59.76,59.4,424.75,424.98,427.43,1283320,1231896.0,,
17-02-2023,07:00,1.00(Le),54.84,51.32,429.94,430.14,432.68,1283310,1231886.0,,
17-02-2023,06:45,1.00(Le),46.17,43.44,433.18,433.46,436.07,1283300,1231878.0,,
17-02-2023,06:30,1.00(Le),50.33,47.0,437.07,437.01,439.66,1283292,1231868.0,,
17-02-2023,06:15,1.00(Le),59.02,60.49,437.66,437.41,439.8,1283282,1231858.0,,
17-02-2023,06:00,1.00(Le),53.42,58.65,441.22,440.71,443.42,1283272,1231850.0,,
17-02-2023,05:45,1,53.7,62.11,440.3,439.21,442.39,1283262,1231838.0,,
17-02-2023,05:30,1.00(Le),54.08,56.82,441.77,440.78,443.73,1283252,1231828.0,,
17-02-2023,05:15,1.00(Le),54.64,63.21,442.08,441.45,444.11,1283240,1231818.0,,
17-02-2023,05:00,0.97,45.54,49.07,441.97,441.59,443.73,1283230,1231806.0,,
17-02-2023,04:54,1,0.02,0.03,443.38,443.38,445.67,1283228,,,
17-02-2023,03:30,1,57.69,62.62,441.14,440.6,443.09,1283226,1231804.0,,
17-02-2023,03:15,1,70.5,74.18,439.47,439.14,441.83,1283214,1231790.0,,
17-02-2023,03:00,1,66.13,65.14,442.2,441.96,444.18,1283200,1231776.0,,
17-02-2023,02:45,1,69.13,72.55,438.79,438.01,440.49,1283186,1231764.0,,
17-02-2023,02:30,1,70.34,74.71,437.38,437.12,439.5,1283174,1231750.0,,
17-02-2023,02:15,1,62.5,69.93,439.62,439.2,441.68,1283160,1231738.0,,
17-02-2023,02:00,1,74.11,77.12,439.07,438.39,441.32,1283146,1231724.0,,
17-02-2023,01:45,1,74.5,84.64,436.92,436.38,438.71,1283134,1231710.0,,
17-02-2023,01:30,1.00(Le),83.73,88.87,436.42,435.75,438.26,1283120,1231698.0,,
17-02-2023,01:15,1,64.82,79.89,436.97,435.82,438.62,1283108,1231684.0,,
17-02-2023,01:00,1,68.78,67.74,435.93,435.73,437.91,1283094,1231672.0,,
17-02-2023,00:45,1.00(Le),60.59,66.31,434.23,433.7,435.7,1283082,1231658.0,,
17-02-2023,00:30,1,59.53,68.35,435.34,434.69,437.49,1283068,1231644.0,,
17-02-2023,00:15,1.00(Le),60.2,60.99,433.44,433.4,435.85,1283054,1231632.0,,
17-02-2023,00:00,1.00(Le),67.57,77.68,435.3,434.63,437.09,1283042,1231618.0,,
18-02-2023,23:45,1.00(Le),67.04,66.17,445.12,445.73,447.21,1285708,1234270.0,,
18-02-2023,23:30,1,74.71,73.7,444.11,444.07,446.41,1285694,1234256.0,,
18-02-2023,23:15,1,71.72,71.82,444.37,444.55,446.77,1285680,1234242.0,,
18-02-2023,23:00,1,70.15,74.15,444.02,443.61,445.8,1285666,1234228.0,,
18-02-2023,22:45,1,64.39,67.53,437.9,437.82,440.14,1285652,1234216.0,,
18-02-2023,22:30,1,47.6,48.89,440.14,440.08,442.6,1285640,1234204.0,,
18-02-2023,22:15,1,53.27,56.98,439.7,439.31,442.01,1285630,1234194.0,,
